Name,Constituency,Caucus,Salaries,Travel,Hospitality,Contracts,Year,Quarter
"Sheehan, Terry",Sault Ste. Marie,Liberal,51183.62,10253.14,0.0,19626.73,2023,3
"Shields, Martin",Bow River,Conservative,74085.54,44308.25,407.21,20712.33,2023,3
"Shin, Nelly",Port Moody—Coquitlam,Conservative,0.0,0.0,0.0,3134.25,2023,3
"Shipley, Doug",Barrie—Springwater—Oro-Medonte,Conservative,79597.9,19464.1,312.12,37299.13,2023,3
"Sidhu, Maninder",Brampton East,Liberal,72918.25,21819.64,0.0,19861.49,2023,3
"Sidhu, Sonia",Brampton South,Liberal,60283.85,21033.63,118.45,31323.23,2023,3
"Simard, Mario",Jonquière,Bloc Québécois,95062.8,25879.53,1921.46,17435.74,2023,3
"Simms, Scott",Coast of Bays—Central—Notre Dame,Liberal,0.0,250.69,0.0,7680.69,2023,3
"Sinclair-Desgagné, Nathalie",Terrebonne,Bloc Québécois,52281.63,11488.96,2183.08,23261.45,2023,3
"Singh, Jagmeet",Burnaby South,New Democratic Party,74222.92,45179.07,0.0,32739.25,2023,3
"Sloan, Derek",Hastings—Lennox and Addington,Independent,0.0,0.0,0.0,2658.32,2023,3
"Small, Clifford",Coast of Bays—Central—Notre Dame,Conservative,69633.57,25627.52,0.0,15551.57,2023,3
"Sorbara, Francesco",Vaughan—Woodbridge,Liberal,79705.34,20582.27,1398.43,34746.73,2023,3
"Soroka, Gerald",Yellowhead,Conservative,60635.28,52218.21,2581.04,46082.78,2023,3
"Spengemann, Sven",Mississauga—Lakeshore,Liberal,-64.4,0.0,0.0,468.51,2023,3
"Steinley, Warren",Regina—Lewvan,Conservative,40938.36,56034.54,546.16,24911.15,2023,3
"Ste-Marie, Gabriel",Joliette,Bloc Québécois,65080.88,10029.11,1201.12,34251.54,2023,3
"Stewart, Jake",Miramichi—Grand Lake,Conservative,85612.22,28028.72,0.0,16645.18,2023,3
"St-Onge, Hon. Pascale",Brome—Missisquoi,Liberal,58686.0,10852.71,454.85,17234.04,2023,3
"Strahl, Mark",Chilliwack—Hope,Conservative,70041.6,32324.32,888.4,13145.94,2023,3
"Stubbs, Shannon",Lakeland,Conservative,78304.9,24888.51,682.21,16472.94,2023,3
"Sudds, Jenna",Kanata—Carleton,Liberal,68033.35,4436.33,894.76,26391.97,2023,3
"Tabbara, Marwan",Kitchener South—Hespeler,Independent,0.0,0.0,0.0,1168.53,2023,3
"Tassi, Hon. Filomena",Hamilton West—Ancaster—Dundas,Liberal,88071.92,12982.05,93.93,30072.26,2023,3
"Taylor Roy, Leah",Aurora—Oak Ridges—Richmond Hill,Liberal,79153.09,6059.46,0.0,15239.54,2023,3
"Thériault, Luc",Montcalm,Bloc Québécois,42644.91,15663.41,587.71,41272.75,2023,3
"Therrien, Alain",La Prairie,Bloc Québécois,69783.24,21145.95,4368.91,25701.68,2023,3
"Thomas, Rachael",Lethbridge,Conservative,52171.58,32569.29,3411.91,33912.51,2023,3
"Thompson, Joanne",St. John's East,Liberal,50633.59,30194.64,0.0,18695.67,2023,3
"Tochor, Corey",Saskatoon—University,Conservative,56167.76,24012.82,889.17,20526.2,2023,3
"Tolmie, Fraser",Moose Jaw—Lake Centre—Lanigan,Conservative,56216.26,31924.28,580.13,14463.48,2023,3
"Trudeau, Right Hon. Justin",Papineau,Liberal,56577.66,0.0,166.24,16488.6,2023,3
"Trudel, Denis",Longueuil—Saint-Hubert,Bloc Québécois,57928.18,18597.11,5534.99,37109.33,2023,3
"Turnbull, Ryan",Whitby,Liberal,64158.71,15398.73,3554.15,19808.43,2023,3
"Uppal, Hon. Tim",Edmonton Mill Woods,Conservative,76704.34,34716.21,1069.78,18498.24,2023,3
Vacant,Mississauga—Lakeshore,Liberal,19192.72,0.0,0.0,14505.53,2023,3
"Valdez, Rechie",Mississauga—Streetsville,Liberal,63442.8,13550.02,1312.92,44412.04,2023,3
"Van Bynen, Tony",Newmarket—Aurora,Liberal,76238.3,19184.21,3078.34,33006.31,2023,3
"van Koeverden, Adam",Milton,Liberal,75907.39,19221.86,624.99,18438.63,2023,3
"Van Popta, Tako",Langley—Aldergrove,Conservative,77192.1,37234.53,143.85,22877.09,2023,3
"Vandal, Hon. Dan",Saint Boniface—Saint Vital,Liberal,47257.16,28896.94,0.0,17845.44,2023,3
"Vandenbeld, Anita",Ottawa West—Nepean,Liberal,66092.8,0.0,50.0,13509.7,2023,3
"Vecchio, Karen",Elgin—Middlesex—London,Conservative,88518.14,21785.13,270.0,26556.31,2023,3
"Vidal, Gary",Desnethé—Missinippi—Churchill River,Conservative,56391.85,30613.53,273.37,16645.57,2023,3
"Vien, Dominique",Bellechasse—Les Etchemins—Lévis,Conservative,62667.06,10210.27,603.17,19036.61,2023,3
"Viersen, Arnold",Peace River—Westlock,Conservative,68918.21,29136.4,904.77,11407.58,2023,3
"Vignola, Julie",Beauport—Limoilou,Bloc Québécois,74639.98,22512.86,1329.01,24329.01,2023,3
"Villemure, René",Trois-Rivières,Bloc Québécois,70322.52,15372.7,1737.48,23246.8,2023,3
"Virani, Arif",Parkdale—High Park,Liberal,69800.52,19997.61,670.77,16633.18,2023,3
"Vis, Brad",Mission—Matsqui—Fraser Canyon,Conservative,75163.23,36305.36,546.53,23505.23,2023,3
"Vuong, Kevin",Spadina—Fort York,Independent,59072.99,24134.75,0.0,31082.64,2023,3
"Wagantall, Cathay",Yorkton—Melville,Conservative,62575.12,30996.49,395.8,25806.14,2023,3
"Warkentin, Chris",Grande Prairie—Mackenzie,Conservative,71982.76,47192.38,2025.98,24677.32,2023,3
"Waugh, Kevin",Saskatoon—Grasswood,Conservative,65057.35,24112.64,263.99,19729.17,2023,3
"Webber, Len",Calgary Confederation,Conservative,71094.78,48382.68,0.0,18732.94,2023,3
"Weiler, Patrick",West Vancouver—Sunshine Coast—Sea to Sky Country,Liberal,74023.2,49607.47,137.71,17915.81,2023,3
"Wilkinson, Hon. Jonathan",North Vancouver,Liberal,64090.56,13968.22,94.5,43912.44,2023,3
"Williams, Ryan",Bay of Quinte,Conservative,67914.95,13734.6,770.85,26224.89,2023,3
"Williamson, John",New Brunswick Southwest,Conservative,71258.5,39967.1,1238.37,9603.98,2023,3
"Yip, Jean",Scarborough—Agincourt,Liberal,55402.18,17134.63,1606.36,32613.23,2023,3
"Zahid, Salma",Scarborough Centre,Liberal,68717.4,33020.01,1995.97,20047.6,2023,3
"Zann, Lenore",Cumberland—Colchester,Liberal,0.0,0.0,0.0,14124.79,2023,3
"Zarrillo, Bonita",Port Moody—Coquitlam,New Democratic Party,55055.93,22991.19,15.39,36016.32,2023,3
"Zimmer, Bob",Prince George—Peace River—Northern Rockies,Conservative,70623.84,54550.84,920.07,23995.18,2023,3
"Zuberi, Sameer",Pierrefonds—Dollard,Liberal,74754.61,13865.75,7047.17,22826.57,2023,3
"Aboultaif, Ziad",Edmonton Manning,Conservative,86936.08,19042.08,837.79,22263.1,2023,4
"Aitchison, Scott",Parry Sound—Muskoka,Conservative,91961.93,29366.74,0.0,43154.5,2023,4
"Albas, Dan",Central Okanagan—Similkameen—Nicola,Conservative,92941.35,34461.93,1179.58,29693.23,2023,4
"Aldag, John",Cloverdale—Langley City,Liberal,100396.05,47862.14,1015.02,49979.46,2023,4
"Alghabra, Hon. Omar",Mississauga Centre,Liberal,101817.0,16786.19,1181.76,22443.47,2023,4
"Ali, Shafqat",Brampton Centre,Liberal,101251.86,25322.11,663.23,41880.05,2023,4
"Allison, Dean",Niagara West,Conservative,109639.69,16461.28,1943.06,33217.64,2023,4
"Anand, Hon. Anita",Oakville,Liberal,85757.68,18160.55,0.0,40501.39,2023,4
"Anandasangaree, Gary",Scarborough—Rouge Park,Liberal,111742.12,25033.39,8771.24,52429.56,2023,4
"Angus, Charlie",Timmins—James Bay,New Democratic Party,122427.9,15358.49,1375.06,36566.68,2023,4
"Arnold, Mel",North Okanagan—Shuswap,Conservative,121982.7,42609.6,847.83,23973.47,2023,4
"Arseneault, René",Madawaska—Restigouche,Liberal,99357.31,32355.03,1499.44,32359.85,2023,4
"Arya, Chandra",Nepean,Liberal,113328.17,12145.08,0.0,62730.54,2023,4
"Ashton, Niki",Churchill—Keewatinook Aski,New Democratic Party,128122.94,97100.65,1254.5,34981.81,2023,4
"Atwin, Jenica",Fredericton,Liberal,116476.71,18251.04,589.25,19444.78,2023,4
"Bachrach, Taylor",Skeena—Bulkley Valley,New Democratic Party,92945.71,45969.03,3502.02,81346.04,2023,4
"Badawey, Vance",Niagara Centre,Liberal,124272.05,27238.99,955.02,38486.87,2023,4
"Bains, Parm",Steveston—Richmond East,Liberal,78020.35,22358.62,1051.19,33570.7,2023,4
"Baker, Yvan",Etobicoke Centre,Liberal,84081.89,57801.4,6647.97,95280.39,2023,4
"Baldinelli, Tony",Niagara Falls,Conservative,117478.75,11027.16,921.73,44219.73,2023,4
"Barlow, John",Foothills,Conservative,124146.06,49940.58,948.82,18422.57,2023,4
"Barrett, Michael",Leeds—Grenville—Thousand Islands and Rideau Lakes,Conservative,118556.98,6894.68,0.0,49076.47,2023,4
"Barron, Lisa Marie",Nanaimo—Ladysmith,New Democratic Party,113866.18,33545.12,2305.24,42538.71,2023,4
"Barsalou-Duval, Xavier",Pierre-Boucher—Les Patriotes—Verchères,Bloc Québécois,88996.49,13970.71,1260.99,53064.16,2023,4
"Battiste, Jaime",Sydney—Victoria,Liberal,104056.45,23613.29,1480.61,31978.55,2023,4
"Beaulieu, Mario",La Pointe-de-l'Île,Bloc Québécois,53972.26,12487.8,949.25,72731.82,2023,4
"Beech, Terry",Burnaby North—Seymour,Liberal,117672.66,36072.63,2618.35,70006.38,2023,4
"Bendayan, Rachel",Outremont,Liberal,114765.18,12399.38,1214.41,18034.62,2023,4
"Bennett, Hon. Carolyn",Toronto—St. Paul's,Liberal,129273.65,28334.98,4288.26,18384.81,2023,4
"Benzen, Bob",Calgary Heritage,Conservative,20932.25,0.0,0.0,-2550.28,2023,4
"Bergen, Hon. Candice",Portage—Lisgar,Conservative,45147.97,25234.96,754.76,25988.77,2023,4
"Bergeron, Stéphane",Montarville,Bloc Québécois,114988.06,21250.89,3395.18,49966.43,2023,4
"Berthold, Luc",Mégantic—L'Érable,Conservative,98318.02,20983.93,1669.48,43681.4,2023,4
"Bérubé, Sylvie",Abitibi—Baie-James—Nunavik—Eeyou,Bloc Québécois,102955.2,28541.3,1154.21,52931.47,2023,4
"Bezan, James",Selkirk—Interlake—Eastman,Conservative,92310.79,26230.35,1041.38,29813.41,2023,4
"Bibeau, Hon. Marie-Claude",Compton—Stanstead,Liberal,97576.06,9672.38,2707.05,48919.81,2023,4
"Bittle, Chris",St. Catharines,Liberal,126490.68,38797.25,629.23,28090.35,2023,4
"Blaikie, Daniel",Elmwood—Transcona,New Democratic Party,93338.74,42666.02,366.42,38408.41,2023,4
"Blair, Hon. Bill",Scarborough Southwest,Liberal,106876.89,14579.94,142.73,21831.66,2023,4
"Blanchet, Yves-François",Beloeil—Chambly,Bloc Québécois,105757.87,36524.63,1434.68,63807.03,2023,4
"Blanchette-Joncas, Maxime",Rimouski-Neigette—Témiscouata—Les Basques,Bloc Québécois,112981.59,37807.8,1498.26,91658.14,2023,4
"Blaney, Rachel",North Island—Powell River,New Democratic Party,119622.65,34775.14,1814.99,41569.27,2023,4
"Block, Kelly",Carlton Trail—Eagle Creek,Conservative,92550.47,21020.37,150.17,53322.7,2023,4
"Blois, Kody",Kings—Hants,Liberal,114796.65,31983.81,2655.91,21271.98,2023,4
"Boissonnault, Hon. Randy",Edmonton Centre,Liberal,113175.65,84642.37,6472.1,63269.84,2023,4
"Boulerice, Alexandre",Rosemont—La Petite-Patrie,New Democratic Party,115246.31,14286.78,1573.72,42647.41,2023,4
"Bradford, Valerie",Kitchener South—Hespeler,Liberal,102508.87,25556.03,874.13,37481.97,2023,4
"Bragdon, Richard",Tobique—Mactaquac,Conservative,118049.06,31371.98,892.47,24291.84,2023,4
"Brassard, John",Barrie—Innisfil,Conservative,97503.42,12710.16,589.87,45153.14,2023,4
"Brière, Élisabeth",Sherbrooke,Liberal,109771.77,11140.95,1458.9,32618.33,2023,4
"Brock, Larry",Brantford—Brant,Conservative,112802.51,20632.22,2020.6,19573.04,2023,4
"Brunelle-Duceppe, Alexis",Lac-Saint-Jean,Bloc Québécois,136430.61,19769.67,2006.39,26207.57,2023,4
"Calkins, Blaine",Red Deer—Lacombe,Conservative,103177.99,43943.97,1332.87,22616.1,2023,4
"Cannings, Richard",South Okanagan—West Kootenay,New Democratic Party,143322.05,14577.35,630.36,34371.34,2023,4
"Caputo, Frank",Kamloops—Thompson—Cariboo,Conservative,138740.89,42742.46,608.75,36286.63,2023,4
"Carr, Hon. Jim",Winnipeg South Centre,Liberal,40407.54,27192.65,485.08,10782.1,2023,4
"Carrie, Colin",Oshawa,Conservative,122015.73,18439.93,2839.75,37805.74,2023,4
"Casey, Sean",Charlottetown,Liberal,125296.33,20348.76,76.9,54609.5,2023,4
"Chabot, Louise",Thérèse-De Blainville,Bloc Québécois,106809.6,10324.16,1142.28,41810.9,2023,4
"Chagger, Hon. Bardish",Waterloo,Liberal,82459.73,19400.26,2136.21,24726.09,2023,4
"Chahal, George",Calgary Skyview,Liberal,90419.49,54395.66,3643.4,67052.46,2023,4
"Chambers, Adam",Simcoe North,Conservative,100463.22,22897.05,1810.64,61500.18,2023,4
"Champagne, Hon. François-Philippe",Saint-Maurice—Champlain,Liberal,127653.39,11656.3,980.48,30839.91,2023,4
"Champoux, Martin",Drummond,Bloc Québécois,123839.49,19689.05,571.25,42327.46,2023,4
"Chatel, Sophie",Pontiac,Liberal,146972.7,5223.47,2825.5,46134.98,2023,4
"Chen, Shaun",Scarborough North,Liberal,108151.52,34735.67,1202.37,119288.03,2023,4
"Chiang, Paul",Markham—Unionville,Liberal,100542.86,17935.29,1668.38,38294.64,2023,4
"Chong, Hon. Michael",Wellington—Halton Hills,Conservative,118210.88,15527.64,231.73,21364.54,2023,4
"Collins, Chad",Hamilton East—Stoney Creek,Liberal,107685.67,13213.65,710.53,24704.1,2023,4
"Collins, Laurel",Victoria,New Democratic Party,104725.9,50374.04,1682.73,64639.48,2023,4
"Cooper, Michael",St. Albert—Edmonton,Conservative,98991.15,35102.47,767.48,45103.58,2023,4
"Cormier, Serge",Acadie—Bathurst,Liberal,92209.22,57871.18,5067.24,29837.27,2023,4
"Coteau, Michael",Don Valley East,Liberal,119348.81,8410.31,1297.73,28432.39,2023,4
"Dabrusin, Julie",Toronto—Danforth,Liberal,142648.44,36020.49,637.14,30418.74,2023,4
"Dalton, Marc",Pitt Meadows—Maple Ridge,Conservative,73462.39,37152.02,1290.22,35607.07,2023,4
"Damoff, Pam",Oakville North—Burlington,Liberal,131676.31,17903.33,1191.96,19855.43,2023,4
"Dancho, Raquel",Kildonan—St. Paul,Conservative,102481.51,40927.04,237.24,46546.44,2023,4
"Davidson, Scot",York—Simcoe,Conservative,101813.76,18644.47,605.26,36205.58,2023,4
"Davies, Don",Vancouver Kingsway,New Democratic Party,98172.19,48669.61,1654.93,32111.08,2023,4
"DeBellefeuille, Claude",Salaberry—Suroît,Bloc Québécois,120859.15,9196.98,3391.32,47780.94,2023,4
"Deltell, Gérard",Louis-Saint-Laurent,Conservative,129644.36,12992.43,327.25,28848.81,2023,4
"d'Entremont, Chris",West Nova,Conservative,95936.66,24461.89,1313.44,33976.64,2023,4
"Desbiens, Caroline",Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix,Bloc Québécois,103849.18,35885.32,2096.28,35378.87,2023,4
"Desilets, Luc",Rivière-des-Mille-Îles,Bloc Québécois,90707.29,8478.09,2066.23,46192.31,2023,4
"Desjarlais, Blake",Edmonton Griesbach,New Democratic Party,132545.42,37187.5,768.63,30817.14,2023,4
"Dhaliwal, Sukh",Surrey—Newton,Liberal,98311.25,43084.26,1634.95,40479.44,2023,4
"Dhillon, Anju",Dorval—Lachine—LaSalle,Liberal,112028.35,17653.26,1232.37,26753.72,2023,4
"Diab, Lena Metlege",Halifax West,Liberal,101834.05,21540.66,2592.2,24648.99,2023,4
"Doherty, Todd",Cariboo—Prince George,Conservative,126225.82,16627.86,2741.72,13834.69,2023,4
"Dong, Han",Don Valley North,Independent,116085.56,14555.05,762.41,38356.2,2023,4
"Dowdall, Terry",Simcoe—Grey,Conservative,99792.99,11837.92,467.02,63579.03,2023,4
"Dreeshen, Earl",Red Deer—Mountain View,Conservative,83756.14,39300.13,1437.53,23034.33,2023,4
"Drouin, Francis",Glengarry—Prescott—Russell,Liberal,117838.05,5233.88,0.0,15708.93,2023,4
"Dubourg, Emmanuel",Bourassa,Liberal,89189.89,14878.78,3404.56,42387.88,2023,4
"Duclos, Hon. Jean-Yves",Québec,Liberal,89617.52,24212.0,1933.79,36920.05,2023,4
"Duguid, Terry",Winnipeg South,Liberal,117480.16,40134.67,1659.13,36629.11,2023,4
"Duncan, Eric",Stormont—Dundas—South Glengarry,Conservative,137682.86,25438.51,1525.96,28287.45,2023,4
"Duncan, Hon. Kirsty",Etobicoke North,Liberal,97889.12,0.0,0.0,12786.7,2023,4
"Dzerowicz, Julie",Davenport,Liberal,99634.22,23983.27,2508.14,56499.0,2023,4
"Ehsassi, Ali",Willowdale,Liberal,91925.42,26929.64,2466.48,31766.79,2023,4
"El-Khoury, Fayçal",Laval—Les Îles,Liberal,92807.99,4038.24,4589.69,26124.36,2023,4
"Ellis, Stephen",Cumberland—Colchester,Conservative,112965.71,35471.84,296.61,23100.9,2023,4
"Epp, Dave",Chatham-Kent—Leamington,Conservative,100576.67,25964.3,1332.38,25292.71,2023,4
"Erskine-Smith, Nathaniel",Beaches—East York,Liberal,131733.56,24068.91,404.3,38913.98,2023,4
"Falk, Rosemarie",Battlefords—Lloydminster,Conservative,107914.91,25154.97,207.68,31897.51,2023,4
"Falk, Ted",Provencher,Conservative,84436.56,47532.93,973.04,54875.86,2023,4
"Fast, Hon. Ed",Abbotsford,Conservative,121366.47,21220.56,2059.3,17919.32,2023,4
"Fergus, Hon. Greg",Hull—Aylmer,Liberal,117784.85,8301.81,1455.01,49651.48,2023,4
"Ferreri, Michelle",Peterborough—Kawartha,Conservative,88663.22,12520.84,591.33,30673.4,2023,4
"Fillmore, Andy",Halifax,Liberal,120038.01,37807.74,1901.49,28142.9,2023,4
"Findlay, Hon. Kerry-Lynne",South Surrey—White Rock,Conservative,84487.24,35306.1,542.77,21332.24,2023,4
"Fisher, Darren",Dartmouth—Cole Harbour,Liberal,85140.46,21803.36,455.25,18138.48,2023,4
"Fonseca, Peter",Mississauga East—Cooksville,Liberal,74341.12,14353.84,1644.18,115378.18,2023,4
"Fortier, Hon. Mona",Ottawa—Vanier,Liberal,100635.04,162.22,4582.41,33796.6,2023,4
"Fortin, Rhéal Éloi",Rivière-du-Nord,Bloc Québécois,85551.65,7189.35,1659.21,38756.86,2023,4
"Fragiskatos, Peter",London North Centre,Liberal,97711.72,25044.83,964.83,43650.24,2023,4
"Fraser, Hon. Sean",Central Nova,Liberal,107202.75,30222.14,151.95,57244.79,2023,4
"Freeland, Hon. Chrystia",University—Rosedale,Liberal,108979.46,23763.73,600.0,31425.8,2023,4
"Fry, Hon. Hedy",Vancouver Centre,Liberal,92817.33,26557.38,623.41,40066.9,2023,4
"Gaheer, Iqwinder",Mississauga—Malton,Liberal,54140.95,24088.98,0.0,14293.98,2023,4
"Gallant, Cheryl",Renfrew—Nipissing—Pembroke,Conservative,136816.56,10750.35,84.77,27819.84,2023,4
"Garneau, Hon. Marc",Notre-Dame-de-Grâce—Westmount,Liberal,86941.92,11962.22,102.47,19088.02,2023,4
"Garon, Jean-Denis",Mirabel,Bloc Québécois,109881.21,11984.72,1462.93,24124.41,2023,4
"Garrison, Randall",Esquimalt—Saanich—Sooke,New Democratic Party,112037.19,29758.21,152.16,31250.62,2023,4
"Gaudreau, Marie-Hélène",Laurentides—Labelle,Bloc Québécois,128464.06,16157.82,2402.3,50232.03,2023,4
"Gazan, Leah",Winnipeg Centre,New Democratic Party,111219.21,28614.58,677.33,30032.26,2023,4
"Généreux, Bernard",Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Conservative,82549.86,23019.33,894.23,41293.19,2023,4
"Genuis, Garnett",Sherwood Park—Fort Saskatchewan,Conservative,124049.37,40050.56,4300.27,17387.18,2023,4
"Gerretsen, Mark",Kingston and the Islands,Liberal,108615.89,10413.92,1698.9,60597.9,2023,4
"Gill, Marilène",Manicouagan,Bloc Québécois,89909.47,102495.66,2644.2,46688.02,2023,4
"Gladu, Marilyn",Sarnia—Lambton,Conservative,101024.21,16380.45,73.84,23988.36,2023,4
"Godin, Joël",Portneuf—Jacques-Cartier,Conservative,65802.89,29926.32,2136.66,58440.56,2023,4
"Goodridge, Laila",Fort McMurray—Cold Lake,Conservative,79016.25,38793.31,80.0,39215.9,2023,4
"Gould, Hon. Karina",Burlington,Liberal,127540.8,20408.12,4835.98,33586.69,2023,4
"Gourde, Jacques",Lévis—Lotbinière,Conservative,69998.94,17013.97,1080.01,53458.54,2023,4
"Gray, Tracy",Kelowna—Lake Country,Conservative,92653.55,40028.32,336.49,28134.14,2023,4
"Green, Matthew",Hamilton Centre,New Democratic Party,102066.74,33595.41,827.72,37933.28,2023,4
"Guilbeault, Hon. Steven",Laurier—Sainte-Marie,Liberal,147659.87,7702.66,527.99,28437.64,2023,4
"Hajdu, Hon. Patty",Thunder Bay—Superior North,Liberal,129484.97,18593.37,135.79,27988.03,2023,4
"Hallan, Jasraj Singh",Calgary Forest Lawn,Conservative,104338.38,38717.91,421.82,28301.92,2023,4
"Hanley, Brendan",Yukon,Liberal,98691.53,54233.35,2181.74,22037.34,2023,4
"Hardie, Ken",Fleetwood—Port Kells,Liberal,101115.12,34128.65,1179.27,19052.99,2023,4
"Hepfner, Lisa",Hamilton Mountain,Liberal,130038.81,13471.31,2610.0,19447.72,2023,4
"Hoback, Randy",Prince Albert,Conservative,108709.67,33346.24,3679.24,106852.28,2023,4
"Holland, Hon. Mark",Ajax,Liberal,134580.64,30999.46,550.3,17239.08,2023,4
"Housefather, Anthony",Mount Royal,Liberal,104414.83,7128.05,728.08,30378.76,2023,4
"Hughes, Carol",Algoma—Manitoulin—Kapuskasing,New Democratic Party,137826.81,20935.14,215.11,35694.61,2023,4
"Hussen, Hon. Ahmed",York South—Weston,Liberal,104595.05,17244.22,193.88,23076.25,2023,4
"Hutchings, Hon. Gudie",Long Range Mountains,Liberal,119140.42,33064.61,0.0,29281.03,2023,4
"Iacono, Angelo",Alfred-Pellan,Liberal,68759.72,11431.76,2439.66,45100.66,2023,4
"Idlout, Lori",Nunavut,New Democratic Party,76997.41,81386.09,303.27,29905.1,2023,4
"Ien, Hon. Marci",Toronto Centre,Liberal,125031.37,23292.79,152.72,39318.37,2023,4
"Jaczek, Hon. Helena",Markham—Stouffville,Liberal,105390.67,13742.58,945.02,30545.94,2023,4
"Jeneroux, Matt",Edmonton Riverbend,Conservative,69649.87,31726.45,642.78,58115.55,2023,4
"Johns, Gord",Courtenay—Alberni,New Democratic Party,123768.64,25731.33,4014.57,41123.87,2023,4
"Joly, Hon. Mélanie",Ahuntsic-Cartierville,Liberal,123747.74,7994.42,712.76,33941.69,2023,4
"Jones, Yvonne",Labrador,Liberal,110938.81,37538.27,2269.13,44732.68,2023,4
"Jowhari, Majid",Richmond Hill,Liberal,93830.74,15166.21,2443.62,40084.19,2023,4
"Julian, Peter",New Westminster—Burnaby,New Democratic Party,102788.13,64674.44,318.78,25771.71,2023,4
"Kayabaga, Arielle",London West,Liberal,70587.8,14670.04,1563.19,31000.57,2023,4
"Kelloway, Mike",Cape Breton—Canso,Liberal,107774.51,21302.32,374.46,28851.52,2023,4
"Kelly, Pat",Calgary Rocky Ridge,Conservative,111755.7,20115.59,169.66,17138.18,2023,4
"Khalid, Iqra",Mississauga—Erin Mills,Liberal,111264.7,19833.03,376.07,40200.44,2023,4
"Khera, Hon. Kamal",Brampton West,Liberal,116935.55,11492.43,0.0,29334.46,2023,4
"Kitchen, Robert",Souris—Moose Mountain,Conservative,88545.04,31775.67,0.0,34407.27,2023,4
